"","Depth (cm)","Median Age (yr BP {1950})","Age Standard Deviation","Age Inter-quartile Range"
"13863",13863,2126.53978671042,16.1110082853329,22
"13864",13864,2126.71408647141,16.1117749474199,22
"13865",13865,2126.9930264993,16.1126272484237,22
"13866",13866,2127.2719665272,16.1136985097065,22
"13867",13867,2127.44182072219,16.1148569036253,22
"13868",13868,2127.61121293841,16.1160989692961,22
"13869",13869,2127.74665210076,16.1174730515867,22
"13870",13870,2127.82898520451,16.1189717585673,22
"13871",13871,2127.91131830825,16.1205042240956,22
"13872",13872,2128.03301886792,16.1220704385448,22
"13873",13873,2128.19025157233,16.1236703920802,22
"13874",13874,2128.34748427673,16.1252694082971,22
"13875",13875,2128.49893753435,16.1268803667689,22
"13876",13876,2128.62803118194,16.1285243804604,22
"13877",13877,2128.75712482954,16.1302014392646,22
"13878",13878,2128.88621847713,16.1319115328753,22
"13879",13879,2128.97887778059,16.1305995549506,22
"13880",13880,2129.06510749389,16.1289501107417,22
"13881",13881,2129.1513372072,16.1281819409315,22
"13882",13882,2129.23756692051,16.1276921900751,22
"13883",13883,2129.53016073472,16.125770787352,22
"13884",13884,2129.83135305313,16.123974461053,22
"13885",13885,2130.13254537154,16.1224190571387,22
"13886",13886,2130.43373768995,16.1210616829183,22
"13887",13887,2130.65122526054,16.1204615757914,22
"13888",13888,2130.84510379969,16.1200858098232,22
"13889",13889,2131.03898233885,16.1197590076181,22
"13890",13890,2131.232860878,16.1195281688956,22
"13891",13891,2131.42673941715,16.1194164365819,22
"13892",13892,2131.70753323486,16.1193510292668,22
"13893",13893,2132.00110741971,16.1193068344272,22
"13894",13894,2132.11184939092,16.1168835750994,22
"13895",13895,2132.22259136213,16.1146270977503,22
"13896",13896,2132.33333333333,16.1126096783418,22
"13897",13897,2132.44407530454,16.1107573814697,22
"13898",13898,2132.55481727575,16.1093504724355,22
"13899",13899,2132.72513374823,16.1080675689865,22
"13900",13900,2132.98171197729,16.1068924715283,22
"13901",13901,2133.23829020635,16.1058252036578,22
"13902",13902,2133.49486843542,16.1048657868126,22
"13903",13903,2133.68081180812,16.1037867617988,22
"13904",13904,2133.86531365314,16.1027767045359,22
"13905",13905,2134.04981549816,16.101839925008,22
"13906",13906,2134.23431734317,16.1009764360053,22
"13907",13907,2134.41881918819,16.1001862493198,22
"13908",13908,2134.68848377168,16.0993826985347,22
"13909",13909,2135.02506193539,16.0986753588863,22
"13910",13910,2135.43820224719,16.0981580203603,22
"13911",13911,2136,16.0978307012751,22
"13912",13912,2136.18450184502,16.0969171834003,22
"13913",13913,2136.36900369004,16.0960724541628,22
"13914",13914,2136.55350553506,16.0952965243934,22
"13915",13915,2136.73800738007,16.0945894040427,22
"13916",13916,2136.92250922509,16.0939511021803,22
"13917",13917,2137.12691466083,16.0934192039654,22
"13918",13918,2137.34573304158,16.0929988850914,22
"13919",13919,2137.56455142232,16.0926670708698,22
"13920",13920,2137.78336980306,16.0924237667754,22
"13921",13921,2138.00199203187,16.0922750214233,22
"13922",13922,2138.20119521912,16.0928241896855,22
"13923",13923,2138.40039840637,16.093483612785,22
"13924",13924,2138.59960159363,16.0943803226284,22
"13925",13925,2138.79880478088,16.0955134890156,22
"13926",13926,2138.99800796813,16.0967557728105,22
"13927",13927,2139.04405874499,16.0967716169738,22
"13928",13928,2139.08856252781,16.0967766422665,22
"13929",13929,2139.13306631064,16.0967838041735,22
"13930",13930,2139.17757009346,16.0967931026918,22
"13931",13931,2139.22207387628,16.0968045378178,22
"13932",13932,2139.2665776591,16.096818109547,22
"13933",13933,2139.31108144192,16.0968338178738,22
"13934",13934,2139.35558522474,16.0968516627921,22
"13935",13935,2139.40008900757,16.0968716442948,22
"13936",13936,2139.44459279039,16.0968937623739,22
"13937",13937,2139.48909657321,16.0969180170206,22
"13938",13938,2139.53360035603,16.0969444082252,22
"13939",13939,2139.57810413885,16.0969729359772,22
"13940",13940,2139.62260792167,16.0970036002653,22
"13941",13941,2139.66711170449,16.0970364010772,22
"13942",13942,2139.71161548732,16.0970713384,22
"13943",13943,2139.75611927014,16.0971084122196,22
"13944",13944,2139.80062305296,16.0971476225214,22
"13945",13945,2139.84512683578,16.0971889692897,22
"13946",13946,2139.8896306186,16.097232452508,22
"13947",13947,2139.93413440142,16.097278072159,22
"13948",13948,2139.97863818425,16.0973258282247,22
"13949",13949,2140.19188191882,16.0965447696713,22
"13950",13950,2140.56088560886,16.0954624954643,22
"13951",13951,2140.92988929889,16.0952486250378,22
"13952",13952,2141.14647377939,16.0955126729148,22
"13953",13953,2141.32730560579,16.0958771797466,22
"13954",13954,2141.50813743219,16.0963083078082,22
"13955",13955,2141.68896925859,16.0968060517466,22
"13956",13956,2141.86980108499,16.0973704053823,22
"13957",13957,2142.04861111111,16.0978179808241,22
"13958",13958,2142.22222222222,16.0978179808241,22
"13959",13959,2142.39583333333,16.0978179808241,22
"13960",13960,2142.56944444444,16.0978179808241,22
"13961",13961,2142.74305555556,16.0978179808241,22
"13962",13962,2142.91666666667,16.0978179808241,22
"13963",13963,2143.07738095238,16.0978179808241,22
"13964",13964,2143.22619047619,16.0978179808241,22
"13965",13965,2143.375,16.0978179808241,22
"13966",13966,2143.52380952381,16.0978179808241,22
"13967",13967,2143.67261904762,16.0978179808241,22
"13968",13968,2143.82142857143,16.0978179808241,22
"13969",13969,2143.97023809524,16.0978179808241,22
"13970",13970,2144.19138755981,16.0978179808241,22
"13971",13971,2144.43062200957,16.0978179808241,22
"13972",13972,2144.66985645933,16.0978179808241,22
"13973",13973,2144.90909090909,16.0978179808241,22
"13974",13974,2145.19620253165,16.0978179808241,22
"13975",13975,2145.51265822785,16.0978179808241,22
"13976",13976,2145.82911392405,16.0978179808241,22
"13977",13977,2146.14556962025,16.0978179808241,22
"13978",13978,2146.46202531646,16.0978179808241,22
"13979",13979,2146.77848101266,16.0978179808241,22
"13980",13980,2147.09493670886,16.0978179808241,22
"13981",13981,2147.41139240506,16.0978179808241,22
"13982",13982,2147.72784810127,16.0978179808241,22
"13983",13983,2148.02816901408,16.0978179808241,22
"13984",13984,2148.22937625755,16.0978179808241,22
"13985",13985,2148.43058350101,16.0978179808241,22
"13986",13986,2148.63179074447,16.0978179808241,22
"13987",13987,2148.83299798793,16.0978179808241,22
"13988",13988,2149.04709141274,16.0978179808241,22
"13989",13989,2149.32409972299,16.0978179808241,22
"13990",13990,2149.60110803324,16.0978179808241,22
"13991",13991,2149.87811634349,16.0978179808241,22
"13992",13992,2150.07244501941,16.0978179808241,22
"13993",13993,2150.20181112549,16.0978179808241,22
"13994",13994,2150.33117723157,16.0978179808241,22
"13995",13995,2150.46054333765,16.0978179808241,22
"13996",13996,2150.58990944373,16.0978179808241,22
"13997",13997,2150.71927554981,16.0978179808241,22
"13998",13998,2150.84864165589,16.0978179808241,22
"13999",13999,2150.97800776197,16.0978179808241,22
"14000",14000,2151.18863636364,16.0978179808241,22
"14001",14001,2151.41590909091,16.0978179808241,22
"14002",14002,2151.64318181818,16.0978179808241,22
"14003",14003,2151.87045454545,16.0978179808241,22
"14004",14004,2152.15523465704,16.0978179808241,22
"14005",14005,2152.51624548736,16.0978179808241,22
"14006",14006,2152.87725631769,16.0978179808241,22
"14007",14007,2153.18539325843,16.0978179808241,22
"14008",14008,2153.46629213483,16.0978179808241,22
"14009",14009,2153.74719101124,16.0978179808241,22
"14010",14010,2154.02770083102,16.0978179808241,22
"14011",14011,2154.30470914127,16.0978179808241,22
"14012",14012,2154.58171745152,16.0978179808241,22
"14013",14013,2154.85872576177,16.0978179808241,22
"14014",14014,2155.07680250784,16.0978179808241,22
"14015",14015,2155.23354231975,16.0978179808241,22
"14016",14016,2155.39028213166,16.0978179808241,22
"14017",14017,2155.54702194357,16.0978179808241,22
"14018",14018,2155.70376175549,16.0978179808241,22
"14019",14019,2155.8605015674,16.0978179808241,22
"14020",14020,2156.03047091413,16.0978179808241,22
"14021",14021,2156.30747922438,16.0978179808241,22
"14022",14022,2156.58448753463,16.0978179808241,22
"14023",14023,2156.86149584488,16.0978179808241,22
"14024",14024,2157.18450184502,16.0978179808241,22
"14025",14025,2157.55350553506,16.0978179808241,22
"14026",14026,2157.92250922509,16.0978179808241,22
"14027",14027,2158.2,16.0978179808241,22
"14028",14028,2158.45316455696,16.0978179808241,22
"14029",14029,2158.70632911392,16.0978179808241,22
"14030",14030,2158.95949367089,16.0978179808241,22
"14031",14031,2159.16901408451,16.0978179808241,22
"14032",14032,2159.37022132797,16.0978179808241,22
"14033",14033,2159.57142857143,16.0978179808241,22
"14034",14034,2159.77263581489,16.0978179808241,22
"14035",14035,2159.97384305835,16.0978179808241,22
"14036",14036,2160.07372881356,16.0978179808241,22
"14037",14037,2160.15847457627,16.0978179808241,22
"14038",14038,2160.24322033898,16.0978179808241,22
"14039",14039,2160.32796610169,16.0978179808241,22
"14040",14040,2160.41271186441,16.0978179808241,22
"14041",14041,2160.49745762712,16.0978179808241,22
"14042",14042,2160.58220338983,16.0978179808241,22
"14043",14043,2160.66694915254,16.0978179808241,22
"14044",14044,2160.75169491525,16.0978179808241,22
"14045",14045,2160.83644067797,16.0978179808241,22
"14046",14046,2160.92118644068,16.0978179808241,22
"14047",14047,2161.01015965167,16.0978179808241,22
"14048",14048,2161.15529753266,16.0978179808241,22
"14049",14049,2161.30043541364,16.0978179808241,22
"14050",14050,2161.44557329463,16.0978179808241,22
"14051",14051,2161.59071117562,16.0978179808241,22
"14052",14052,2161.7358490566,16.0978179808241,22
"14053",14053,2161.88098693759,16.0978179808241,22
"14054",14054,2162.01025056948,16.0978179808241,22
"14055",14055,2162.06719817768,16.0978179808241,22
"14056",14056,2162.12414578588,16.0978179808241,22
"14057",14057,2162.18109339408,16.0978179808241,22
"14058",14058,2162.23804100228,16.0978179808241,22
"14059",14059,2162.29498861048,16.0978179808241,22
"14060",14060,2162.35193621868,16.0978179808241,22
"14061",14061,2162.40888382688,16.0978179808241,22
"14062",14062,2162.46583143508,16.0978179808241,22
"14063",14063,2162.52277904328,16.0978179808241,22
"14064",14064,2162.57972665148,16.0978179808241,22
"14065",14065,2162.63667425968,16.0978179808241,22
"14066",14066,2162.69362186788,16.0978179808241,22
"14067",14067,2162.75056947608,16.0978179808241,22
"14068",14068,2162.80751708428,16.0978179808241,22
"14069",14069,2162.86446469248,16.0978179808241,22
"14070",14070,2162.92141230068,16.0978179808241,22
"14071",14071,2162.97835990888,16.0978179808241,22
"14072",14072,2163.06866002215,16.0978179808241,22
"14073",14073,2163.17940199336,16.0978179808241,22
"14074",14074,2163.29014396456,16.0978179808241,22
"14075",14075,2163.40088593577,16.0978179808241,22
"14076",14076,2163.51162790698,16.0978179808241,22
"14077",14077,2163.62236987818,16.0978179808241,22
"14078",14078,2163.73311184939,16.0978179808241,22
"14079",14079,2163.8438538206,16.0978179808241,22
"14080",14080,2163.95459579181,16.0978179808241,22
"14081",14081,2164.03760356915,16.0978179808241,22
"14082",14082,2164.10133843212,16.0978179808241,22
"14083",14083,2164.16507329509,16.0978179808241,22
"14084",14084,2164.22880815806,16.0978179808241,22
"14085",14085,2164.29254302103,16.0978179808241,22
"14086",14086,2164.356277884,16.0978179808241,22
"14087",14087,2164.42001274697,16.0978179808241,22
"14088",14088,2164.48374760994,16.0978179808241,22
"14089",14089,2164.54748247291,16.0978179808241,22
"14090",14090,2164.61121733588,16.0978179808241,22
"14091",14091,2164.67495219885,16.0978179808241,22
"14092",14092,2164.73868706182,16.0978179808241,22
"14093",14093,2164.80242192479,16.0978179808241,22
"14094",14094,2164.86615678776,16.0978179808241,22
"14095",14095,2164.92989165073,16.0978179808241,22
"14096",14096,2164.9936265137,16.0978179808241,22
"14097",14097,2165.0625,16.0978179808241,22
"14098",14098,2165.13194444444,16.0978179808241,22
"14099",14099,2165.20138888889,16.0978179808241,22
"14100",14100,2165.27083333333,16.0978179808241,22
"14101",14101,2165.34027777778,16.0978179808241,22
"14102",14102,2165.40972222222,16.0978179808241,22
"14103",14103,2165.47916666667,16.0978179808241,22
"14104",14104,2165.54861111111,16.0978179808241,22
"14105",14105,2165.61805555556,16.0978179808241,22
"14106",14106,2165.6875,16.0978179808241,22
"14107",14107,2165.75694444444,16.0978179808241,22
"14108",14108,2165.82638888889,16.0978179808241,22
"14109",14109,2165.89583333333,16.0978179808241,22
"14110",14110,2165.96527777778,16.0978179808241,22
"14111",14111,2166.02080732418,16.0978179808241,22
"14112",14112,2166.06242197253,16.0978179808241,22
"14113",14113,2166.10403662089,16.0978179808241,22
"14114",14114,2166.14565126925,16.0978179808241,22
"14115",14115,2166.1872659176,16.0978179808241,22
"14116",14116,2166.22888056596,16.0978179808241,22
"14117",14117,2166.27049521432,16.0978179808241,22
"14118",14118,2166.31210986267,16.0978179808241,22
"14119",14119,2166.35372451103,16.0978179808241,22
"14120",14120,2166.39533915938,16.0978179808241,22
"14121",14121,2166.43695380774,16.0978179808241,22
"14122",14122,2166.4785684561,16.0978179808241,22
"14123",14123,2166.52018310445,16.0978179808241,22
"14124",14124,2166.56179775281,16.0978179808241,22
"14125",14125,2166.60341240117,16.0978179808241,22
"14126",14126,2166.64502704952,16.0978179808241,22
"14127",14127,2166.68664169788,16.0978179808241,22
"14128",14128,2166.72825634623,16.0978179808241,22
"14129",14129,2166.76987099459,16.0978179808241,22
"14130",14130,2166.81148564295,16.0978179808241,22
"14131",14131,2166.8531002913,16.0978179808241,22
"14132",14132,2166.89471493966,16.0978179808241,22
"14133",14133,2166.93632958801,16.0978179808241,22
"14134",14134,2166.97794423637,16.0978179808241,22
"14135",14135,2167.17343173432,16.0978179808241,22
"14136",14136,2167.54243542435,16.0978179808241,22
"14137",14137,2167.91143911439,16.0978179808241,22
"14138",14138,2168.28044280443,16.0978179808241,22
"14139",14139,2168.64944649447,16.0978179808241,22
"14140",14140,2169.01385041551,16.0978179808241,22
"14141",14141,2169.29085872576,16.0978179808241,22
"14142",14142,2169.56786703601,16.0978179808241,22
"14143",14143,2169.84487534626,16.0978179808241,22
"14144",14144,2170.07495741056,16.0978179808241,22
"14145",14145,2170.24531516184,16.0978179808241,22
"14146",14146,2170.41567291312,16.0978179808241,22
"14147",14147,2170.5860306644,16.0978179808241,22
"14148",14148,2170.75638841567,16.0978179808241,22
"14149",14149,2170.92674616695,16.0978179808241,22
"14150",14150,2171.1175257732,16.0978179808241,22
"14151",14151,2171.32371134021,16.0978179808241,22
"14152",14152,2171.52989690722,16.0978179808241,22
"14153",14153,2171.73608247423,16.0978179808241,22
"14154",14154,2171.94226804124,16.0978179808241,22
"14155",14155,2172.17955112219,16.0978179808241,22
"14156",14156,2172.4289276808,16.0978179808241,22
"14157",14157,2172.6783042394,16.0978179808241,22
"14158",14158,2172.92768079801,16.0978179808241,22
"14159",14159,2173.19346049046,16.0978179808241,22
"14160",14160,2173.4659400545,16.0978179808241,22
"14161",14161,2173.73841961853,16.0978179808241,22
"14162",14162,2174.00875273523,16.0978179808241,22
"14163",14163,2174.22757111597,16.0978179808241,22
"14164",14164,2174.44638949672,16.0978179808241,22
"14165",14165,2174.66520787746,16.0978179808241,22
"14166",14166,2174.88402625821,16.0978179808241,22
"14167",14167,2175.15161290323,16.0978179808241,22
"14168",14168,2175.47419354839,16.0978179808241,22
"14169",14169,2175.79677419355,16.0978179808241,22
"14170",14170,2176.13653136531,16.0978179808241,22
"14171",14171,2176.50553505535,16.0978179808241,22
"14172",14172,2176.87453874539,16.0978179808241,22
"14173",14173,2177.21290322581,16.0978179808241,22
"14174",14174,2177.53548387097,16.0978179808241,22
"14175",14175,2177.85806451613,16.0978179808241,22
"14176",14176,2178.24242424242,16.0978179808241,22
"14177",14177,2178.67532467532,16.0978179808241,22
"14178",14178,2179.05827505828,16.0978179808241,22
"14179",14179,2179.29137529138,16.0978179808241,22
"14180",14180,2179.52447552448,16.0978179808241,22
"14181",14181,2179.75757575758,16.0978179808241,22
"14182",14182,2179.99067599068,16.0978179808241,22
"14183",14183,2180.13502109705,16.0978179808241,22
"14184",14184,2180.27566807314,16.0978179808241,22
"14185",14185,2180.41631504923,16.0978179808241,22
"14186",14186,2180.55696202532,16.0978179808241,22
"14187",14187,2180.69760900141,16.0978179808241,22
"14188",14188,2180.8382559775,16.0978179808241,22
"14189",14189,2180.97890295359,16.0978179808241,22
"14190",14190,2181.19058295964,16.0978179808241,22
"14191",14191,2181.41479820628,16.0978179808241,22
"14192",14192,2181.63901345292,16.0978179808241,22
"14193",14193,2181.86322869955,16.0978179808241,22
"14194",14194,2182.10025706941,16.0978179808241,22
"14195",14195,2182.35732647815,16.0978179808241,22
"14196",14196,2182.61439588689,16.0978179808241,22
"14197",14197,2182.87146529563,16.0978179808241,22
"14198",14198,2183.0518134715,16.0978179808241,22
"14199",14199,2183.15544041451,16.0978179808241,22
"14200",14200,2183.25906735751,16.0978179808241,22
"14201",14201,2183.36269430052,16.0978179808241,22
"14202",14202,2183.46632124352,16.0978179808241,22
"14203",14203,2183.56994818653,16.0978179808241,22
"14204",14204,2183.67357512953,16.0978179808241,22
"14205",14205,2183.77720207254,16.0978179808241,22
"14206",14206,2183.88082901554,16.0978179808241,22
"14207",14207,2183.98445595855,16.0978179808241,22
"14208",14208,2184.17102615694,16.0978179808241,22
"14209",14209,2184.3722334004,16.0978179808241,22
"14210",14210,2184.57344064386,16.0978179808241,22
"14211",14211,2184.77464788732,16.0978179808241,22
"14212",14212,2184.97585513079,16.0978179808241,22
"14213",14213,2185.14991482112,16.0978179808241,22
"14214",14214,2185.3202725724,16.0978179808241,22
"14215",14215,2185.49063032368,16.0978179808241,22
"14216",14216,2185.66098807496,16.0978179808241,22
"14217",14217,2185.83134582624,16.0978179808241,22
"14218",14218,2186.00272479564,16.0978179808241,22
"14219",14219,2186.27520435967,16.0978179808241,22
"14220",14220,2186.54768392371,16.0978179808241,22
"14221",14221,2186.82016348774,16.0978179808241,22
"14222",14222,2187.05379746835,16.0978179808241,22
"14223",14223,2187.21202531646,16.0978179808241,22
"14224",14224,2187.37025316456,16.0978179808241,22
"14225",14225,2187.52848101266,16.0978179808241,22
"14226",14226,2187.68670886076,16.0978179808241,22
"14227",14227,2187.84493670886,16.0978179808241,22
"14228",14228,2188.00373134328,16.0978179808241,22
"14229",14229,2188.19029850746,16.0978179808241,22
"14230",14230,2188.37686567164,16.0978179808241,22
"14231",14231,2188.56343283582,16.0978179808241,22
"14232",14232,2188.75,16.0978179808241,22
"14233",14233,2188.93656716418,16.0978179808241,22
"14234",14234,2189.09128630705,16.0978179808241,22
"14235",14235,2189.2295988935,16.0978179808241,22
"14236",14236,2189.36791147994,16.0978179808241,22
"14237",14237,2189.50622406639,16.0978179808241,22
"14238",14238,2189.64453665284,16.0978179808241,22
"14239",14239,2189.78284923928,16.0978179808241,22
"14240",14240,2189.92116182573,16.0978179808241,22
"14241",14241,2190.05011655012,16.0978179808241,22
"14242",14242,2190.16666666667,16.0978179808241,22
"14243",14243,2190.28321678322,16.0978179808241,22
"14244",14244,2190.39976689977,16.0978179808241,22
"14245",14245,2190.51631701632,16.0978179808241,22
"14246",14246,2190.63286713287,16.0978179808241,22
"14247",14247,2190.74941724942,16.0978179808241,22
"14248",14248,2190.86596736597,16.0978179808241,22
"14249",14249,2190.98251748252,16.0978179808241,22
"14250",14250,2191.13449367089,16.0978179808241,22
"14251",14251,2191.29272151899,16.0978179808241,22
"14252",14252,2191.45094936709,16.0978179808241,22
"14253",14253,2191.60917721519,16.0978179808241,22
"14254",14254,2191.76740506329,16.0978179808241,22
"14255",14255,2191.92563291139,16.0978179808241,22
"14256",14256,2192.07454289733,16.0978179808241,22
"14257",14257,2192.21518987342,16.0978179808241,22
"14258",14258,2192.35583684951,16.0978179808241,22
"14259",14259,2192.4964838256,16.0978179808241,22
"14260",14260,2192.63713080169,16.0978179808241,22
"14261",14261,2192.77777777778,16.0978179808241,22
"14262",14262,2192.91842475387,16.0978179808241,22
"14263",14263,2193.05097087379,16.0978179808241,22
"14264",14264,2193.17233009709,16.0978179808241,22
"14265",14265,2193.29368932039,16.0978179808241,22
"14266",14266,2193.41504854369,16.0978179808241,22
"14267",14267,2193.53640776699,16.0978179808241,22
"14268",14268,2193.65776699029,16.0978179808241,22
"14269",14269,2193.77912621359,16.0978179808241,22
"14270",14270,2193.90048543689,16.0978179808241,22
"14271",14271,2194.04433497537,16.0978179808241,22
"14272",14272,2194.29064039409,16.0978179808241,22
"14273",14273,2194.53694581281,16.0978179808241,22
"14274",14274,2194.78325123153,16.0978179808241,22
"14275",14275,2195.02912621359,16.0978179808241,22
"14276",14276,2195.27184466019,16.0978179808241,22
"14277",14277,2195.5145631068,16.0978179808241,22
"14278",14278,2195.7572815534,16.0978179808241,22
"14279",14279,2196,16.0978179808241,22
"14280",14280,2196.12936610608,16.0978179808241,22
"14281",14281,2196.25873221216,16.0978179808241,22
"14282",14282,2196.38809831824,16.0978179808241,22
"14283",14283,2196.51746442432,16.0978179808241,22
"14284",14284,2196.6468305304,16.0978179808241,22
"14285",14285,2196.77619663648,16.0978179808241,22
"14286",14286,2196.90556274256,16.0978179808241,22
"14287",14287,2197.03210463734,16.0978179808241,22
"14288",14288,2197.15101070155,16.0978179808241,22
"14289",14289,2197.26991676576,16.0978179808241,22
"14290",14290,2197.38882282996,16.0978179808241,22
"14291",14291,2197.50772889417,16.0978179808241,22
"14292",14292,2197.62663495838,16.0978179808241,22
"14293",14293,2197.74554102259,16.0978179808241,22
"14294",14294,2197.8644470868,16.0978179808241,22
"14295",14295,2197.98335315101,16.0978179808241,22
"14296",14296,2198.15693430657,16.0978179808241,22
"14297",14297,2198.33941605839,16.0978179808241,22
"14298",14298,2198.52189781022,16.0978179808241,22
"14299",14299,2198.70437956204,16.0978179808241,22
"14300",14300,2198.88686131387,16.0978179808241,22
"14301",14301,2199.0529986053,16.0978179808241,22
"14302",14302,2199.19246861925,16.0978179808241,22
"14303",14303,2199.33193863319,16.0978179808241,22
"14304",14304,2199.47140864714,16.0978179808241,22
"14305",14305,2199.61087866109,16.0978179808241,22
"14306",14306,2199.75034867504,16.0978179808241,22
"14307",14307,2199.88981868898,16.0978179808241,22
"14308",14308,2200.02716688228,16.0978179808241,22
"14309",14309,2200.15653298836,16.0978179808241,22
"14310",14310,2200.28589909444,16.0978179808241,22
"14311",14311,2200.41526520052,16.0978179808241,22
"14312",14312,2200.5446313066,16.0978179808241,22
"14313",14313,2200.67399741268,16.0978179808241,22
"14314",14314,2200.80336351876,16.0978179808241,22
"14315",14315,2200.93272962484,16.0978179808241,22
"14316",14316,2201.05345211581,16.0978179808241,22
"14317",14317,2201.16481069042,16.0978179808241,22
"14318",14318,2201.27616926503,16.0978179808241,22
"14319",14319,2201.38752783964,16.0978179808241,22
"14320",14320,2201.49888641425,16.0978179808241,22
"14321",14321,2201.61024498886,16.0978179808241,22
"14322",14322,2201.72160356347,16.0978179808241,22
"14323",14323,2201.83296213808,16.0978179808241,22
"14324",14324,2201.94432071269,16.0978179808241,22
"14325",14325,2202.05787037037,16.0978179808241,22
"14326",14326,2202.17361111111,16.0978179808241,22
"14327",14327,2202.28935185185,16.0978179808241,22
"14328",14328,2202.40509259259,16.0978179808241,22
"14329",14329,2202.52083333333,16.0978179808241,22
"14330",14330,2202.63657407407,16.0978179808241,22
"14331",14331,2202.75231481481,16.0978179808241,22
"14332",14332,2202.86805555556,16.0978179808241,22
"14333",14333,2202.9837962963,16.0978179808241,22
"14334",14334,2203.17131474104,16.0978179808241,22
"14335",14335,2203.37051792829,16.0978179808241,22
"14336",14336,2203.56972111554,16.0978179808241,22
"14337",14337,2203.76892430279,16.0978179808241,22
"14338",14338,2203.96812749004,16.0978179808241,22
"14339",14339,2204.26582278481,16.0978179808241,22
"14340",14340,2204.58227848101,16.0978179808241,22
"14341",14341,2204.89873417722,16.0978179808241,22
"14342",14342,2205.06582768635,16.0978179808241,22
"14343",14343,2205.16263310745,16.0978179808241,22
"14344",14344,2205.25943852856,16.0978179808241,22
"14345",14345,2205.35624394966,16.0978179808241,22
"14346",14346,2205.45304937076,16.0978179808241,22
"14347",14347,2205.54985479187,16.0978179808241,22
"14348",14348,2205.64666021297,16.0978179808241,22
"14349",14349,2205.74346563408,16.0978179808241,22
"14350",14350,2205.84027105518,16.0978179808241,22
"14351",14351,2205.93707647628,16.0978179808241,22
"14352",14352,2206.11075949367,16.0978179808241,22
"14353",14353,2206.42721518987,16.0978179808241,22
"14354",14354,2206.74367088608,16.0978179808241,22
"14355",14355,2207.03236797274,16.0978179808241,22
"14356",14356,2207.20272572402,16.0978179808241,22
"14357",14357,2207.3730834753,16.0978179808241,22
"14358",14358,2207.54344122658,16.0978179808241,22
"14359",14359,2207.71379897785,16.0978179808241,22
"14360",14360,2207.88415672913,16.0978179808241,22
"14361",14361,2208.10126582278,16.0978179808241,22
"14362",14362,2208.41772151899,16.0978179808241,22
"14363",14363,2208.73417721519,16.0978179808241,22
"14364",14364,2209.02698145025,16.0978179808241,22
"14365",14365,2209.19561551433,16.0978179808241,22
"14366",14366,2209.36424957841,16.0978179808241,22
"14367",14367,2209.5328836425,16.0978179808241,22
"14368",14368,2209.70151770658,16.0978179808241,22
"14369",14369,2209.87015177066,16.0978179808241,22
"14370",14370,2210.01454775459,16.0978179808241,22
"14371",14371,2210.07779886148,16.0978179808241,22
"14372",14372,2210.14104996837,16.0978179808241,22
"14373",14373,2210.20430107527,16.0978179808241,22
"14374",14374,2210.26755218216,16.0978179808241,22
"14375",14375,2210.33080328906,16.0978179808241,22
"14376",14376,2210.39405439595,16.0978179808241,22
"14377",14377,2210.45730550285,16.0978179808241,22
"14378",14378,2210.52055660974,16.0978179808241,22
"14379",14379,2210.58380771663,16.0978179808241,22
"14380",14380,2210.64705882353,16.0978179808241,22
"14381",14381,2210.71030993042,16.0978179808241,22
"14382",14382,2210.77356103732,16.0978179808241,22
"14383",14383,2210.83681214421,16.0978179808241,22
"14384",14384,2210.90006325111,16.0978179808241,22
"14385",14385,2210.963314358,16.0978179808241,22
"14386",14386,2211.0625,16.0978179808241,22
"14387",14387,2211.21130952381,16.0978179808241,22
"14388",14388,2211.36011904762,16.0978179808241,22
"14389",14389,2211.50892857143,16.0978179808241,22
"14390",14390,2211.65773809524,16.0978179808241,22
"14391",14391,2211.80654761905,16.0978179808241,22
"14392",14392,2211.95535714286,16.0978179808241,22
"14393",14393,2212.09681881051,16.0978179808241,22
"14394",14394,2212.23513139696,16.0978179808241,22
"14395",14395,2212.3734439834,16.0978179808241,22
"14396",14396,2212.51175656985,16.0978179808241,22
"14397",14397,2212.65006915629,16.0978179808241,22
"14398",14398,2212.78838174274,16.0978179808241,22
"14399",14399,2212.92669432918,16.0978179808241,22
"14400",14400,2213.02659875495,16.0978179808241,22
"14401",14401,2213.08319185059,16.0978179808241,22
"14402",14402,2213.13978494624,16.0978179808241,22
"14403",14403,2213.19637804188,16.0978179808241,22
"14404",14404,2213.25297113752,16.0978179808241,22
"14405",14405,2213.30956423316,16.0978179808241,22
"14406",14406,2213.36615732881,16.0978179808241,22
"14407",14407,2213.42275042445,16.0978179808241,22
"14408",14408,2213.47934352009,16.0978179808241,22
"14409",14409,2213.53593661573,16.0978179808241,22
"14410",14410,2213.59252971138,16.0978179808241,22
"14411",14411,2213.64912280702,16.0978179808241,22
"14412",14412,2213.70571590266,16.0978179808241,22
"14413",14413,2213.7623089983,16.0978179808241,22
"14414",14414,2213.81890209394,16.0978179808241,22
"14415",14415,2213.87549518959,16.0978179808241,22
"14416",14416,2213.93208828523,16.0978179808241,22
"14417",14417,2213.98868138087,16.0978179808241,22
"14418",14418,2214.08483563097,16.0978179808241,22
"14419",14419,2214.19088016967,16.0978179808241,22
"14420",14420,2214.29692470838,16.0978179808241,22
"14421",14421,2214.40296924708,16.0978179808241,22
